# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_gsf2           16:(.)p_gsf2             17:(.)p_prime_gsf2       18:(.)cs2_gsf2           19:(.)w_gsf2             20:phi_gsf2              21:phi'_gsf2             22:phi''_gsf2            23:V_gsf2                24:V'_gsf2               25:V''_gsf2              26:P_gsf2                27:PX_gsf2               28:Pphi_gsf2             29:PXX_gsf2              30:PXphi_gsf2            31:Pphiphi_gsf2          32:PXXX_gsf2             33:PXXphi_gsf2           34:PXphiphi_gsf2         35:A_gsf2                36:B_gsf2                37:C_dif_gsf2            38:D_gsf2                39:(.)rho_tot            40:(.)p_tot              41:(.)p_tot_prime        42:gr.fac. D             43:gr.fac. f          
       4.075710183994e+06       4.549528275798e-11       1.137114322537e-01       3.585006744961e+07       1.413908960588e+04       3.469109798902e-03       5.762684563819e+10       6.564859283705e-02       7.592637689918e+14       1.686099546816e+11       9.047715268833e+11       3.530299370118e-08       5.248901856678e+14       1.285227336142e+15       4.473271654881e+02      -4.473271654873e+02      -1.615153492290e+06       1.000000000000e+00      -9.999999999983e-01       6.295137199997e-01      -1.167261516682e-11      -3.079821966769e-10       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496462e+03       1.000000000000e+00      -8.527099275700e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094193e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.759205489849e+01       0.000000000000e+00       0.000000000000e+00       1.285227336142e+15       4.280513182194e+14      -1.506060458061e+16       2.025326974631e-04       5.818689718449e-02 
       4.032135059239e+06       4.648378750835e-11       1.149400475115e-01       3.508774769767e+07       1.413908837727e+04       3.506600017842e-03       5.701072809076e+10       6.635787480453e-02       7.273103795293e+14       1.632595305806e+11       8.760608176458e+11       3.530299370118e-08       5.028003386177e+14       1.231150038496e+15       4.473271654880e+02      -4.473271654873e+02      -1.597885214007e+06       1.000000000000e+00      -9.999999999982e-01       6.295137199997e-01      -1.205511068824e-11      -3.146747095907e-10       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496462e+03       1.000000000000e+00      -8.527099275699e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094193e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.740404945774e+01       0.000000000000e+00       0.000000000000e+00       1.231150038496e+15       4.100369060486e+14      -1.427260518635e+16       2.026593859261e-04       5.816379451993e-02 
       3.989025814282e+06       4.749376858252e-11       1.161819347308e-01       3.434163966966e+07       1.413908713538e+04       3.544495385381e-03       5.640119771250e+10       6.707481805090e-02       6.967017389404e+14       1.580788890888e+11       8.482611724731e+11       3.530299370118e-08       4.816401361981e+14       1.179348215201e+15       4.473271654880e+02      -4.473271654872e+02      -1.580801558076e+06       1.000000000000e+00      -9.999999999982e-01       6.295137199996e-01      -1.245013955533e-11      -3.215126503706e-10       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496462e+03       1.000000000000e+00      -8.527099275699e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094193e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.721805406106e+01       0.000000000000e+00       0.000000000000e+00       1.179348215201e+15       3.927806250457e+14      -1.352583607394e+16       2.027861034651e-04       5.814086409029e-02 
       3.946377468206e+06       4.852569252606e-11       1.174372372134e-01       3.361139858419e+07       1.413908588008e+04       3.582800279799e-03       5.579818407726e+10       6.779950528654e-02       6.673812538696e+14       1.530626425709e+11       8.213436809776e+11       3.530299370118e-08       4.613704545917e+14       1.129726114785e+15       4.473271654880e+02      -4.473271654871e+02      -1.563900550621e+06       1.000000000000e+00      -9.999999999981e-01       6.295137199996e-01      -1.285811242986e-11      -3.284991790966e-10       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496461e+03       1.000000000000e+00      -8.527099275698e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094193e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.703404721822e+01       0.000000000000e+00       0.000000000000e+00       1.129726114785e+15       3.762505694867e+14      -1.281813993461e+16       2.029128504124e-04       5.811810721613e-02 
       3.904185093350e+06       4.958003601802e-11       1.187060998163e-01       3.289668699271e+07       1.413908461122e+04       3.621519126688e-03       5.520161751181e+10       6.853202011385e-02       6.392947126756e+14       1.482055743549e+11       7.952803501721e+11       3.530299370118e-08       4.419538164955e+14       1.082192015096e+15       4.473271654880e+02      -4.473271654871e+02      -1.547180238871e+06       1.000000000000e+00      -9.999999999980e-01       6.295137199996e-01      -1.327945342817e-11      -3.356375245139e-10       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496461e+03       1.000000000000e+00      -8.527099275697e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094193e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.685200766876e+01       0.000000000000e+00       0.000000000000e+00       1.082192015096e+15       3.604161763899e+14      -1.214747233850e+16       2.030396271046e-04       5.809552523325e-02 
       3.862443814736e+06       5.065728609087e-11       1.199886689556e-01       3.219717462348e+07       1.413908332865e+04       3.660656399466e-03       5.461142908785e+10       6.927244703684e-02       6.123901851982e+14       1.435026333071e+11       7.700440753585e+11       3.530299370118e-08       4.233543218276e+14       1.036658053735e+15       4.473271654879e+02      -4.473271654870e+02      -1.530638690935e+06       1.000000000000e+00      -9.999999999979e-01       6.295137199996e-01      -1.371460056181e-11      -3.429309855272e-10       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496461e+03       1.000000000000e+00      -8.527099275697e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094192e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.667191437954e+01       0.000000000000e+00       0.000000000000e+00       1.036658053735e+15       3.452481690081e+14      -1.151189582834e+16       2.031664338817e-04       5.807311949288e-02 
       3.821148809506e+06       5.175794035545e-11       1.212850926222e-01       3.151253822899e+07       1.413908203222e+04       3.700216619890e-03       5.402755061402e+10       7.002087147083e-02       5.866179267423e+14       1.389489285792e+11       7.456086119396e+11       3.530299370118e-08       4.055375813502e+14       9.930400656335e+14       4.473271654879e+02      -4.473271654869e+02      -1.514273995572e+06       1.000000000000e+00      -9.999999999978e-01       6.295137199996e-01      -1.416400619293e-11      -3.503829327216e-10       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496461e+03       1.000000000000e+00      -8.527099275696e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094192e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.649374654226e+01       0.000000000000e+00       0.000000000000e+00       9.930400656335e+14       3.307185026971e+14      -1.090957432217e+16       2.032932710879e-04       5.805089136183e-02 
       3.780295306366e+06       5.288250723059e-11       1.225955204136e-01       3.084246143652e+07       1.413908072180e+04       3.740204358581e-03       5.344991462801e+10       7.077737975225e-02       5.619302861035e+14       1.345397245218e+11       7.219485481265e+11       3.530299370118e-08       3.884706530866e+14       9.512574274632e+14       4.473271654879e+02      -4.473271654869e+02      -1.498084261979e+06       1.000000000000e+00      -9.999999999977e-01       6.295137199996e-01      -1.462813750437e-11      -3.579968099216e-10       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496461e+03       1.000000000000e+00      -8.527099275695e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094192e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.631748357111e+01       0.000000000000e+00       0.000000000000e+00       9.512574274632e+14       3.168003130629e+14      -1.033876780896e+16       2.034201390711e-04       5.802884222264e-02 
       3.739878585032e+06       5.403150617784e-11       1.239201035332e-01       3.018663460196e+07       1.413907939721e+04       3.780624235550e-03       5.287845438879e+10       7.154205914856e-02       5.382816174643e+14       1.302704357601e+11       6.990392785112e+11       3.530299370118e-08       3.721219814131e+14       9.112329085921e+14       4.473271654878e+02      -4.473271654868e+02      -1.482067619567e+06       1.000000000000e+00      -9.999999999976e-01       6.295137199995e-01      -1.510747698514e-11      -3.657761357820e-10       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496460e+03       1.000000000000e+00      -8.527099275694e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094192e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.614310510037e+01       0.000000000000e+00       0.000000000000e+00       9.112329085921e+14       3.034678662920e+14      -9.797827321772e+15       2.035470381833e-04       5.800697347376e-02 
       3.699893975690e+06       5.520546794124e-11       1.252589948162e-01       2.954475466668e+07       1.413907805832e+04       3.821480920735e-03       5.231310386888e+10       7.231499786828e-02       5.156281959976e+14       1.261366224247e+11       6.768569784779e+11       3.530299370118e-08       3.564613387152e+14       8.728925283141e+14       4.473271654878e+02      -4.473271654867e+02      -1.466222217746e+06       1.000000000000e+00      -9.999999999975e-01       6.295137199995e-01      -1.560252293189e-11      -3.737245054138e-10       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496460e+03       1.000000000000e+00      -8.527099275694e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094191e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.597059098207e+01       0.000000000000e+00       0.000000000000e+00       8.728925283141e+14       2.906965115705e+14      -9.285190173892e+15       2.036739687805e-04       5.798528652970e-02 
       3.660336858450e+06       5.640493479229e-11       1.266123487512e-01       2.891652501748e+07       1.413907670497e+04       3.862779134535e-03       5.175379774672e+10       7.309628507109e-02       4.939281370228e+14       1.221339855346e+11       6.553785794269e+11       3.530299370118e-08       3.414597694984e+14       8.361654190866e+14       4.473271654878e+02      -4.473271654866e+02      -1.450546225712e+06       1.000000000000e+00      -9.999999999974e-01       6.295137199995e-01      -1.611378996669e-11      -3.818455920462e-10       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496460e+03       1.000000000000e+00      -8.527099275693e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094191e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.579992128362e+01       0.000000000000e+00       0.000000000000e+00       8.361654190866e+14       2.784626355066e+14      -8.799375444333e+15       2.038009312226e-04       5.796378282125e-02 
       3.621202662815e+06       5.763046078036e-11       1.279803214875e-01       2.830165534952e+07       1.413907533700e+04       3.904523648362e-03       5.120047139915e+10       7.388601087810e-02       4.731413185635e+14       1.182583625265e+11       6.345817447838e+11       3.530299370118e-08       3.270895368518e+14       8.009836955230e+14       4.473271654877e+02      -4.473271654865e+02      -1.435037832233e+06       1.000000000000e+00      -9.999999999973e-01       6.295137199995e-01      -1.664180957212e-11      -3.901431487191e-10       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496460e+03       1.000000000000e+00      -8.527099275692e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094191e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.563107628557e+01       0.000000000000e+00       0.000000000000e+00       8.009836955230e+14       2.667436184713e+14      -8.338979699476e+15       2.039279258738e-04       5.794246379556e-02 
